,Unnamed: 0,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,condition,grade,sqft_above,lat,long,basement,renovated,floor_1.5,floor_2.0,floor_2.5,floor_3.0,floor_3.5
12463,12904,226000.0,3.0,1.0,1520,7200,0.0,3,7,1030,47.4527,-122.352,1,0,0,0,0,0,0
12465,12907,329932.0,3.0,1.5,1460,5040,0.0,3,7,1100,47.7112,-122.357,1,0,0,0,0,0,0
12466,12909,275000.0,3.0,2.0,1650,7700,0.0,4,8,1650,47.3155,-122.365,0,0,0,0,0,0,0
12469,12912,575000.0,4.0,2.5,2120,9603,0.0,3,8,2120,47.5348,-122.053,0,0,0,1,0,0,0
12470,12913,509000.0,3.0,2.5,1780,9315,0.0,3,7,1780,47.7484,-122.353,0,0,0,1,0,0,0
12471,12914,290000.0,4.0,2.5,2000,13300,0.0,4,7,1200,47.353,-122.294,1,0,0,0,0,0,0
12472,12915,305240.0,3.0,1.0,1300,9000,0.0,3,7,1300,47.7352,-122.337,0,0,0,0,0,0,0
12473,12916,555000.0,3.0,2.0,2180,4976,0.0,4,8,1680,47.573,-122.38,1,0,1,0,0,0,0
12474,12917,317000.0,3.0,2.0,1790,8228,0.0,3,7,1390,47.4658,-122.172,1,0,0,0,0,0,0
12475,12918,430000.0,3.0,2.0,1910,5040,0.0,3,8,1910,47.6312,-122.061,0,0,1,0,0,0,0
12476,12919,850000.0,2.0,1.5,1800,4144,0.0,4,7,900,47.5934,-122.39,1,0,0,0,0,0,0
12477,12920,469000.0,3.0,2.5,2620,10659,0.0,3,7,1660,47.7643,-122.273,1,0,0,0,0,0,0
12478,12921,327200.0,2.0,2.0,1440,8425,0.0,4,6,1440,47.4831,-122.296,0,1,0,0,0,0,0
12479,12922,835000.0,3.0,3.0,2790,12523,1.0,4,8,1600,47.3571,-122.324,1,0,0,1,0,0,0
12480,12923,360000.0,4.0,2.5,2340,13445,0.0,3,8,2340,47.374,-122.125,0,0,0,1,0,0,0
12481,12924,372000.0,4.0,2.5,2070,8658,0.0,3,8,2070,47.5072,-122.257,0,0,0,1,0,0,0
12482,12925,453000.0,3.0,1.0,2160,11484,0.0,4,7,2160,47.7277,-122.185,0,0,1,0,0,0,0
12483,12926,275000.0,2.0,2.0,2090,11317,0.0,5,7,1090,47.4594,-122.279,1,0,0,0,0,0,0
12484,12927,475000.0,4.0,2.5,2040,7260,0.0,4,7,2040,47.7399,-122.332,0,0,0,1,0,0,0
12485,12928,310000.0,4.0,3.0,1950,9720,0.0,3,7,1400,47.3969,-122.205,1,0,0,0,0,0,0
12486,12929,173000.0,4.0,2.0,1200,8460,0.0,5,7,1200,47.4413,-122.277,0,0,0,0,0,0,0
12488,12931,345000.0,3.0,2.5,1360,1489,0.0,3,8,1360,47.549,-122.372,0,0,0,1,0,0,0
12489,12932,436000.0,3.0,1.5,1500,10200,0.0,3,8,1300,47.7598,-122.359,1,0,0,0,0,0,0
12490,12933,244500.0,2.0,2.0,1300,14500,0.0,3,6,650,47.4989,-122.329,0,0,0,0,0,0,0
12491,12934,206000.0,3.0,2.0,1140,9800,0.0,4,7,1140,47.3063,-122.27,0,0,0,0,0,0,0
12492,12935,890000.0,4.0,2.5,2930,9158,0.0,3,9,2930,47.7065,-122.13,0,0,0,1,0,0,0
12493,12936,329950.0,4.0,2.5,2140,8874,0.0,3,8,2140,47.2654,-122.217,0,0,0,1,0,0,0
12497,12940,395000.0,4.0,2.0,1910,8117,0.0,3,7,1460,47.7344,-122.173,1,0,0,0,0,0,0
12498,12941,305000.0,3.0,1.0,820,5150,0.0,5,6,820,47.5514,-122.284,0,0,0,0,0,0,0
12499,12942,160000.0,3.0,2.5,1470,8682,0.0,3,7,1160,47.2729,-122.299,1,0,0,0,0,0,0
12500,12944,169500.0,3.0,1.0,1060,10023,0.0,3,6,1060,47.2869,-122.36,0,0,0,0,0,0,0
12501,12945,690500.0,4.0,3.0,3130,8920,0.0,3,8,3130,47.7397,-122.316,0,0,0,1,0,0,0
12502,12946,245560.0,2.0,1.5,1260,9693,0.0,3,7,1260,47.7775,-122.365,0,0,0,0,0,0,0
12503,12947,345000.0,4.0,3.0,2200,13498,0.0,3,8,2200,47.3148,-122.35,0,0,0,1,0,0,0
12505,12949,388500.0,3.0,2.5,1350,944,0.0,3,8,1050,47.5997,-122.312,1,0,0,1,0,0,0
12506,12950,250000.0,3.0,2.0,1350,8548,0.0,3,7,1350,47.3179,-122.33,0,0,0,0,0,0,0
12508,12952,672000.0,3.0,1.0,1220,8573,0.0,4,7,1220,47.6088,-122.193,0,0,0,0,0,0,0
12510,12954,487000.0,3.0,2.0,1430,12632,0.0,3,7,1430,47.6371,-122.123,0,0,0,0,0,0,0
12511,12955,291375.0,4.0,2.5,2220,6233,0.0,3,7,2220,47.4887,-122.15,0,0,0,1,0,0,0
12512,12956,225000.0,3.0,1.0,1490,15850,0.0,3,7,1490,47.7411,-122.347,0,0,0,0,0,0,0
12513,12957,519950.0,5.0,3.5,2440,10200,0.0,4,7,2440,47.5814,-122.003,0,0,0,1,0,0,0
12514,12958,250000.0,3.0,2.5,2070,8400,0.0,4,8,2070,47.3099,-122.206,0,0,0,1,0,0,0
12515,12959,614950.0,3.0,1.0,1500,2400,0.0,5,7,1500,47.6333,-122.362,0,0,1,0,0,0,0
12516,12960,599500.0,4.0,2.5,2020,10260,0.0,4,7,2020,47.6801,-122.114,0,0,0,1,0,0,0
12517,12961,625000.0,4.0,1.5,2190,13660,0.0,3,8,2190,47.7658,-122.37,0,0,0,0,0,0,0
12518,12962,248500.0,2.0,1.0,780,10064,0.0,4,7,780,47.4913,-122.318,0,0,0,0,0,0,0
12519,12963,469950.0,5.0,2.0,1220,4200,0.0,4,6,1090,47.6677,-122.321,1,0,0,0,0,0,0
12520,12964,525000.0,3.0,1.5,1840,10956,0.0,4,8,1840,47.6746,-122.164,0,0,0,0,0,0,0
12521,12965,787500.0,2.0,2.5,2390,6928,0.0,4,8,1810,47.5101,-122.391,1,1,0,1,0,0,0
12523,12967,310000.0,2.0,1.0,750,5379,0.0,3,6,750,47.5324,-122.272,0,0,0,0,0,0,0
12524,12968,280000.0,5.0,2.0,2110,7919,0.0,3,7,1110,47.5164,-122.267,1,0,0,0,0,0,0
12526,12970,490000.0,3.0,2.5,3080,7363,0.0,3,9,3080,47.4473,-122.205,0,0,0,1,0,0,0
12527,12971,146000.0,3.0,1.0,900,4770,0.0,3,6,900,47.3038,-122.362,0,1,0,0,0,0,0
12529,12974,324950.0,3.0,1.0,1040,7288,0.0,3,7,1040,47.7287,-122.311,0,0,0,0,0,0,0
12530,12975,231500.0,2.0,1.0,1000,7615,0.0,4,6,1000,47.49,-122.191,0,0,0,0,0,0,0
12531,12976,300000.0,3.0,2.5,2080,9827,0.0,3,8,2080,47.3058,-122.394,0,0,0,1,0,0,0
12533,12978,350000.0,3.0,1.0,1050,8583,0.0,5,6,1050,47.7451,-122.339,0,0,0,0,0,0,0
12534,12979,467100.0,3.0,2.0,1620,8645,0.0,3,7,1190,47.6651,-122.151,1,0,0,0,0,0,0
12535,12980,180000.0,3.0,1.0,1610,8500,0.0,3,7,1610,47.3717,-122.297,0,0,1,0,0,0,0
12536,12981,749000.0,4.0,1.5,2130,5000,0.0,4,8,2130,47.5828,-122.291,0,0,0,1,0,0,0
12537,12982,245000.0,3.0,2.5,1460,11593,0.0,3,7,1460,47.2984,-122.385,0,0,0,1,0,0,0
12538,12983,260000.0,5.0,1.0,1600,7350,0.0,5,7,1600,47.3943,-122.196,0,0,0,0,0,0,0
12539,12984,490000.0,3.0,3.0,1730,2940,0.0,3,7,1730,47.6911,-122.392,0,0,0,0,0,1,0
12540,12985,565000.0,4.0,2.5,2280,4602,0.0,3,8,2280,47.5895,-122.019,0,0,0,1,0,0,0
12541,12986,330000.0,4.0,2.5,2430,7490,0.0,3,8,2430,47.4406,-122.139,0,0,0,1,0,0,0
12542,12987,295000.0,3.0,1.0,1380,7575,0.0,4,7,1380,47.5139,-122.187,0,0,0,0,0,0,0
12543,12988,725000.0,3.0,1.5,1790,6000,0.0,4,7,1790,47.6754,-122.325,0,0,1,0,0,0,0
12545,12990,680000.0,3.0,2.5,2920,6300,0.0,3,8,1710,47.7065,-122.37,1,0,0,0,0,0,0
12546,12991,490000.0,2.0,1.0,2180,9300,0.0,4,7,1090,47.7032,-122.371,1,0,0,0,0,0,0
12547,12992,635000.0,3.0,2.0,1480,6985,0.0,4,7,1200,47.68600000000001,-122.374,1,0,1,0,0,0,0
12549,12994,330000.0,4.0,2.5,2440,8098,0.0,3,8,2440,47.3126,-122.346,0,0,0,1,0,0,0
12550,12995,270000.0,3.0,2.5,1350,1189,0.0,3,7,1080,47.5218,-122.358,1,0,0,1,0,0,0
12551,12996,340000.0,3.0,2.5,1970,3716,0.0,3,7,1970,47.4907,-122.167,0,0,0,1,0,0,0
12552,12997,413252.0,3.0,1.0,1110,3960,0.0,3,7,1110,47.6834,-122.366,0,0,0,0,0,0,0
12553,12998,600000.0,4.0,3.0,2950,5803,0.0,3,9,2950,47.7368,-122.231,0,0,0,1,0,0,0
12554,12999,726888.0,5.0,3.0,2970,7261,0.0,3,9,2970,47.5994,-122.019,0,0,0,1,0,0,0
12555,13000,285000.0,2.0,1.0,720,6400,0.0,4,6,720,47.5286,-122.368,0,0,0,0,0,0,0
12556,13002,295000.0,4.0,2.0,1650,7200,0.0,3,7,1650,47.7543,-122.344,0,0,0,0,0,0,0
12557,13003,460000.0,3.0,2.5,1620,7350,0.0,3,7,1170,47.7248,-122.179,1,0,0,0,0,0,0
12558,13004,230000.0,3.0,1.5,1510,10588,0.0,3,7,1510,47.3775,-122.319,0,0,1,0,0,0,0
12559,13005,337000.0,3.0,1.0,1070,6109,0.0,5,7,1070,47.7207,-122.32,0,0,0,0,0,0,0
12560,13006,300000.0,3.0,1.0,1010,6300,0.0,3,7,1010,47.7304,-122.352,0,0,0,0,0,0,0
12562,13008,360000.0,4.0,2.5,2000,5500,0.0,3,8,2000,47.3552,-122.014,0,0,0,1,0,0,0
12563,13009,585000.0,3.0,2.5,2060,10839,0.0,3,8,2060,47.5675,-122.016,0,0,0,1,0,0,0
12564,13010,182700.0,3.0,2.5,1740,6650,0.0,3,7,1240,47.2979,-122.379,1,0,0,0,0,0,0
12565,13012,309950.0,3.0,2.5,1880,7838,0.0,3,7,1880,47.4439,-122.19,0,0,0,1,0,0,0
12566,13013,550000.0,3.0,1.0,960,12527,0.0,3,7,960,47.6891,-122.203,0,0,0,0,0,0,0
12568,13015,998500.0,2.0,1.0,1570,4400,0.0,4,8,1570,47.6112,-122.293,0,0,1,0,0,0,0
12569,13016,644500.0,4.0,2.5,2990,5342,0.0,3,8,2990,47.6124,-122.009,0,0,0,1,0,0,0
12570,13017,320000.0,3.0,2.0,1250,8636,0.0,5,7,1250,47.5066,-122.159,0,0,0,0,0,0,0
12571,13018,266950.0,3.0,2.5,1920,4803,0.0,3,7,1920,47.3745,-122.127,0,0,0,1,0,0,0
12573,13020,395000.0,2.0,1.0,960,6700,0.0,3,7,960,47.6955,-122.357,0,0,0,0,0,0,0
12574,13021,259250.0,3.0,1.0,940,5904,0.0,3,6,940,47.699,-122.35,0,0,0,0,0,0,0
12575,13022,300000.0,3.0,1.0,1260,5000,0.0,4,6,1260,47.6492,-121.915,0,0,0,0,0,0,0
12577,13024,435000.0,3.0,2.5,1740,8491,0.0,3,8,1240,47.7758,-122.379,1,0,0,0,0,0,0
12578,13025,500000.0,4.0,3.0,2630,15000,0.0,4,7,1690,47.7425,-122.089,1,0,0,0,0,0,0
12579,13026,402000.0,4.0,2.0,2430,5481,0.0,3,8,1430,47.5569,-122.298,1,0,0,0,0,0,0
12581,13028,580000.0,2.0,1.5,1220,5000,0.0,4,7,1220,47.6624,-122.348,0,0,0,0,0,0,0
12583,13030,174950.0,2.0,1.0,730,6000,0.0,3,6,730,47.3832,-122.3,0,0,0,0,0,0,0
12584,13031,300000.0,2.0,1.0,760,3001,0.0,3,6,760,47.5874,-122.311,0,0,0,0,0,0,0
12585,13032,435000.0,3.0,1.5,1740,6988,0.0,3,7,1600,47.7211,-122.33,1,0,0,0,0,0,0
12587,13034,469000.0,5.0,2.5,2240,7543,0.0,3,7,1140,47.7756,-122.372,1,0,0,0,0,0,0
12588,13035,870000.0,4.0,2.0,1920,3600,0.0,4,8,1920,47.6382,-122.368,0,0,0,1,0,0,0
12589,13037,455000.0,4.0,1.5,1880,11400,0.0,3,7,1280,47.7718,-122.381,1,0,0,0,0,0,0
12592,13040,445500.0,2.0,2.0,1390,6670,0.0,3,6,720,47.6914,-122.308,1,0,0,0,0,0,0
12593,13041,475000.0,3.0,2.0,1230,11502,0.0,4,7,1230,47.7017,-122.127,0,0,0,0,0,0,0
12595,13043,565000.0,4.0,1.5,2190,8296,0.0,3,7,2190,47.5158,-122.385,0,1,0,1,0,0,0
12597,13045,375000.0,3.0,2.5,1670,7740,0.0,3,7,1130,47.5222,-122.37,1,0,0,0,0,0,0
12598,13046,255000.0,3.0,1.5,1240,8528,0.0,4,7,1240,47.4478,-122.157,0,0,0,0,0,0,0
12599,13047,315000.0,5.0,2.0,1850,14800,0.0,3,6,1760,47.4935,-122.321,1,0,1,0,0,0,0
12600,13048,496600.0,4.0,2.5,2020,8400,0.0,4,8,1350,47.5488,-122.171,1,0,0,0,0,0,0
12601,13049,380000.0,3.0,1.0,1020,4800,0.0,3,7,1020,47.5615,-122.272,0,0,0,0,0,0,0
12604,13052,739000.0,5.0,2.5,2840,5000,0.0,4,7,1620,47.5817,-122.291,1,0,0,0,0,0,0
12605,13053,549000.0,4.0,2.0,1290,3060,0.0,4,7,1290,47.6798,-122.348,0,0,0,1,0,0,0
12606,13054,252000.0,3.0,2.5,1670,7881,0.0,4,7,1190,47.4105,-122.18,1,0,0,0,0,0,0
12608,13056,735000.0,4.0,2.0,2460,5100,0.0,5,7,1450,47.6782,-122.3,1,0,1,0,0,0,0
12609,13057,270000.0,4.0,2.5,1660,8063,0.0,4,7,1660,47.3761,-122.32,0,0,0,0,0,0,0
12612,13060,469000.0,4.0,2.5,2240,5624,0.0,3,7,1520,47.5574,-122.308,1,0,0,0,0,0,0
12613,13061,305000.0,4.0,2.5,2340,5250,0.0,5,7,2340,47.5183,-122.266,0,0,0,1,0,0,0
12614,13062,675000.0,3.0,2.0,1920,4500,0.0,5,7,960,47.6645,-122.357,1,0,0,0,0,0,0
12615,13063,931000.0,3.0,2.5,2460,6600,0.0,4,8,1560,47.6364,-122.351,1,0,1,0,0,0,0
12616,13064,385000.0,3.0,1.0,1470,11398,0.0,3,8,1470,47.746,-122.296,0,0,0,0,0,0,0
12617,13065,815000.0,3.0,2.5,3400,12442,0.0,3,9,3400,47.5611,-122.032,0,0,0,1,0,0,0
12618,13066,531000.0,3.0,2.5,1910,8390,0.0,3,7,1910,47.73,-122.216,0,0,0,0,0,0,0
12619,13067,386500.0,4.0,1.0,1400,3600,0.0,4,6,700,47.5972,-122.295,1,0,0,0,0,0,0
12620,13069,358000.0,2.0,1.0,930,5077,0.0,3,6,930,47.7095,-122.35,0,0,0,0,0,0,0
12621,13070,677500.0,5.0,1.0,2340,4730,0.0,3,8,1810,47.5895,-122.385,1,0,0,1,0,0,0
12623,13072,599380.0,3.0,2.0,1270,7350,0.0,4,7,1270,47.6046,-122.168,0,0,0,0,0,0,0
12625,13074,350000.0,5.0,2.0,1380,7620,0.0,3,7,1180,47.5279,-122.345,1,0,0,0,0,0,0
12626,13075,875000.0,4.0,2.0,2520,6000,0.0,3,8,1400,47.6767,-122.35,1,1,0,0,0,0,0
12627,13076,365000.0,3.0,2.5,2290,7350,0.0,3,8,2290,47.429,-122.162,0,0,0,1,0,0,0
12628,13077,452000.0,4.0,2.0,1660,6150,0.0,3,6,850,47.5371,-122.368,1,0,0,0,0,0,0
12629,13078,915000.0,3.0,3.0,2800,9750,0.0,5,7,1400,47.5862,-122.202,1,0,0,0,0,0,0
12630,13079,482500.0,3.0,2.5,1690,3068,0.0,3,7,1690,47.6763,-122.028,0,0,0,1,0,0,0
12631,13080,425000.0,3.0,1.0,1180,7200,0.0,4,7,1180,47.7121,-122.333,0,0,1,0,0,0,0
12632,13081,460000.0,2.0,2.0,1390,4160,0.0,5,6,790,47.6681,-122.324,1,0,0,0,0,0,0
12633,13082,666570.0,4.0,2.0,2320,7400,0.0,5,7,1620,47.5558,-122.269,1,0,1,0,0,0,0
12635,13084,650000.0,4.0,2.0,2640,8215,0.0,4,7,1500,47.5819,-122.125,1,0,0,0,0,0,0
12636,13085,305000.0,3.0,2.0,1680,8487,0.0,3,7,1680,47.1959,-122.01,0,0,0,0,0,0,0
12637,13086,250000.0,3.0,1.0,990,8100,0.0,3,6,990,47.4839,-122.341,0,0,0,0,0,0,0
12638,13087,438800.0,4.0,2.5,2770,4432,0.0,3,9,2770,47.4541,-122.117,0,0,0,1,0,0,0
12639,13088,290000.0,2.0,1.0,950,5650,0.0,5,6,950,47.5149,-122.257,0,0,0,0,0,0,0
12640,13089,324950.0,4.0,2.0,2160,4800,0.0,4,7,1290,47.4777,-122.212,1,0,0,1,0,0,0
12641,13090,453000.0,3.0,2.5,1650,1838,0.0,4,7,1270,47.6666,-122.367,1,0,0,1,0,0,0
12642,13091,556000.0,3.0,1.0,1800,4005,0.0,4,7,1160,47.6876,-122.38,1,0,1,0,0,0,0
12643,13092,315000.0,3.0,2.0,1660,11135,0.0,3,8,1660,47.4897,-121.787,0,0,0,0,0,0,0
12644,13093,445830.0,3.0,2.5,1870,5449,0.0,3,8,1870,47.7557,-122.22,0,0,0,1,0,0,0
12647,13096,525000.0,4.0,1.5,1580,6360,0.0,3,7,1290,47.6873,-122.286,1,0,1,0,0,0,0
12650,13099,360000.0,3.0,2.0,1020,7020,0.0,4,7,1020,47.7362,-122.314,0,0,1,0,0,0,0
12651,13100,619000.0,5.0,3.5,2950,2932,0.0,3,8,2950,47.5923,-122.298,0,0,0,0,0,1,0
12653,13102,402000.0,2.0,1.0,710,5100,0.0,5,7,710,47.6765,-122.381,0,0,0,0,0,0,0
12655,13104,549950.0,3.0,2.5,2080,8690,0.0,3,8,1430,47.4424,-122.344,1,0,0,0,0,0,0
12656,13105,300000.0,4.0,2.0,2360,7440,0.0,3,7,1180,47.5044,-122.245,1,0,0,0,0,0,0
12659,13108,510000.0,3.0,3.0,1320,1012,0.0,3,8,1320,47.6904,-122.395,0,0,0,0,0,1,0
12660,13109,319950.0,3.0,2.5,1980,9907,0.0,3,8,1980,47.1903,-122.013,0,0,0,1,0,0,0
12662,13111,381000.0,4.0,2.5,2130,6003,0.0,3,8,2130,47.4518,-122.12,0,0,0,1,0,0,0
12663,13112,256900.0,3.0,2.5,1720,3951,0.0,3,7,1720,47.4033,-122.187,0,0,0,1,0,0,0
12665,13114,465000.0,2.0,2.5,1390,1222,0.0,3,7,1340,47.6754,-122.121,1,0,0,0,0,1,0
12666,13115,545000.0,3.0,2.0,1900,9975,0.0,3,8,1500,47.5307,-122.054,1,0,0,0,0,0,0
12667,13116,516000.0,2.0,2.0,1640,3090,0.0,4,7,910,47.679,-122.319,1,0,0,0,0,0,0
12668,13117,550000.0,4.0,2.5,2700,5100,0.0,4,8,1440,47.5331,-122.384,1,0,0,0,0,0,0
12669,13118,339950.0,4.0,2.5,2200,7150,0.0,4,7,2200,47.3595,-122.089,0,0,0,1,0,0,0
12670,13119,417000.0,3.0,1.0,1310,8514,0.0,4,7,1310,47.7502,-122.353,0,0,0,0,0,0,0
12671,13120,906000.0,4.0,2.5,2480,5000,0.0,3,8,1480,47.6653,-122.272,1,0,0,0,0,0,0
12672,13121,980000.0,4.0,2.5,3010,9800,0.0,4,9,3010,47.5336,-122.223,0,0,0,1,0,0,0
12673,13122,555000.0,4.0,2.5,2450,5079,0.0,3,9,2450,47.5214,-122.191,0,0,0,1,0,0,0
12674,13123,468000.0,2.0,2.0,1250,7029,0.0,4,7,1250,47.6936,-122.186,0,0,0,0,0,0,0
12677,13126,730100.0,4.0,2.5,3120,14300,0.0,3,9,3120,47.5318,-122.055,0,0,0,1,0,0,0
12678,13128,570000.0,3.0,2.5,2420,11953,0.0,3,9,2420,47.6285,-122.054,0,0,0,0,0,0,0
12679,13129,262500.0,4.0,3.0,1500,7036,0.0,3,7,1060,47.3665,-122.276,1,0,0,0,0,0,0
12680,13130,525000.0,5.0,2.5,2630,9216,0.0,3,8,2630,47.7379,-121.966,0,0,0,1,0,0,0
12681,13131,520000.0,2.0,1.0,950,3880,0.0,4,6,950,47.687,-122.389,0,0,0,0,0,0,0
12682,13132,417400.0,3.0,3.0,2680,12285,0.0,4,8,2680,47.4633,-122.196,0,0,0,0,0,0,0
12684,13134,320000.0,3.0,1.0,1270,7400,0.0,4,7,1270,47.4831,-122.191,0,0,0,0,0,0,0
12685,13137,260000.0,4.0,2.5,1990,6671,0.0,3,7,1990,47.3078,-122.358,0,0,0,1,0,0,0
12686,13138,394000.0,3.0,1.0,1450,7930,0.0,4,6,1150,47.5212,-122.371,1,0,0,0,0,0,0
12689,13141,385000.0,3.0,2.5,1650,7800,0.0,3,7,1260,47.7377,-122.197,1,0,0,0,0,0,0
12691,13143,637000.0,4.0,2.5,1710,5000,0.0,3,8,1110,47.6772,-122.285,1,0,0,0,0,0,0
12692,13144,485000.0,5.0,1.5,1420,9900,0.0,3,7,1050,47.6348,-122.118,1,0,0,0,0,0,0
12693,13145,315275.0,3.0,2.0,1440,8040,0.0,3,7,960,47.7128,-122.306,1,0,0,0,0,0,0
12694,13146,252500.0,2.0,1.5,1280,8710,0.0,3,7,1280,47.4472,-122.16,0,0,0,0,0,0,0
12696,13148,790000.0,4.0,2.5,2560,12760,0.0,4,7,1760,47.6947,-122.303,1,0,0,0,0,0,0
12697,13149,310000.0,3.0,1.0,1480,7830,0.0,3,7,1480,47.7703,-122.336,0,0,0,0,0,0,0
12699,13151,425000.0,2.0,1.0,1160,5038,0.0,5,7,740,47.5304,-122.38,1,0,0,0,0,0,0
12700,13152,548000.0,3.0,2.5,2110,4099,0.0,3,8,2110,47.7508,-122.17,0,0,0,1,0,0,0
12701,13153,379880.0,3.0,2.5,1650,14054,0.0,4,7,1130,47.4821,-122.017,1,0,0,0,0,0,0
12702,13154,530000.0,3.0,2.5,1950,9906,0.0,3,8,1950,47.6363,-122.025,0,0,0,1,0,0,0
12704,13156,435000.0,3.0,1.0,1270,4000,0.0,3,7,1270,47.5695,-122.376,0,0,1,0,0,0,0
12706,13158,425000.0,3.0,2.5,1790,10209,0.0,3,7,1290,47.7492,-122.086,1,0,0,0,0,0,0
12707,13159,490000.0,3.0,2.5,1930,7266,0.0,3,8,1930,47.7191,-122.309,0,0,0,1,0,0,0
12708,13160,220000.0,4.0,1.0,1200,6000,0.0,3,6,1200,47.5307,-122.352,0,0,1,0,0,0,0
12709,13161,540000.0,4.0,2.5,2050,3784,0.0,3,8,2050,47.7189,-122.181,0,0,0,1,0,0,0
12710,13162,670000.0,3.0,1.0,1710,6195,0.0,3,7,1410,47.6706,-122.265,1,0,0,0,0,0,0
12712,13164,585000.0,3.0,3.5,1700,2197,0.0,3,8,1260,47.5767,-122.41,1,0,0,1,0,0,0
12713,13165,225000.0,3.0,1.5,1390,12500,0.0,4,6,1390,47.6496,-121.908,0,0,0,0,0,0,0
12714,13166,375000.0,3.0,1.0,1230,9877,0.0,3,7,1230,47.5745,-122.136,0,0,0,0,0,0,0
12715,13167,335000.0,3.0,2.0,1490,8847,0.0,4,7,1490,47.7639,-122.363,0,0,0,0,0,0,0
12716,13168,680000.0,5.0,3.5,2440,15815,0.0,3,8,1990,47.774,-122.28,1,0,0,1,0,0,0
12717,13169,600000.0,3.0,1.0,970,4800,0.0,3,6,970,47.6212,-122.298,0,0,0,0,0,0,0
12718,13170,161000.0,4.0,2.0,1700,8043,0.0,3,7,850,47.4758,-122.288,1,0,0,0,0,0,0
12719,13172,420000.0,3.0,2.0,1720,5000,0.0,3,8,1720,47.738,-121.983,0,1,1,0,0,0,0
12720,13173,710000.0,3.0,1.0,1400,2250,0.0,3,7,1400,47.6373,-122.358,0,0,1,0,0,0,0
12721,13174,626000.0,4.0,2.5,2570,7221,0.0,4,8,1570,47.6921,-122.387,1,0,0,0,0,0,0
12722,13175,279500.0,3.0,1.5,1200,8040,0.0,4,7,1200,47.4901,-122.341,0,0,0,0,0,0,0
12724,13177,325000.0,2.0,1.0,1080,5000,0.0,3,7,1080,47.5682,-122.359,0,0,0,0,0,0,0
12725,13178,380000.0,4.0,2.5,1860,7980,0.0,4,8,1860,47.4524,-122.15,0,0,0,0,0,0,0
12726,13179,470000.0,4.0,3.0,2150,9820,0.0,4,8,1220,47.7758,-122.2,1,0,0,0,0,0,0
12727,13180,363000.0,4.0,3.0,2250,12142,0.0,3,8,2250,47.4338,-122.16,0,0,0,1,0,0,0
12728,13181,245000.0,4.0,2.5,2050,7700,0.0,3,7,2050,47.3009,-122.375,0,0,0,1,0,0,0
12729,13182,525000.0,3.0,1.0,1010,3520,0.0,3,7,1010,47.6208,-122.319,0,0,0,0,0,0,0
12731,13184,658500.0,4.0,2.5,1900,5000,0.0,3,7,1400,47.6456,-122.387,1,0,0,0,0,0,0
12732,13185,680000.0,2.0,1.0,1020,8442,0.0,4,7,920,47.5145,-122.391,1,0,0,0,0,0,0
12734,13187,595000.0,4.0,2.5,1990,2175,0.0,3,8,1680,47.6696,-122.371,1,0,0,1,0,0,0
12735,13188,419000.0,4.0,2.5,3190,4980,0.0,3,9,3190,47.3657,-122.034,0,0,0,1,0,0,0
12738,13191,500000.0,3.0,3.5,2150,4368,0.0,3,8,1610,47.6213,-122.065,1,0,0,1,0,0,0
12739,13192,575000.0,4.0,2.0,2440,8100,0.0,4,9,1620,47.7201,-122.361,1,0,0,0,0,0,0
12740,13193,324950.0,2.0,1.5,1230,1516,0.0,3,8,1230,47.7265,-122.314,0,0,0,0,0,1,0
12741,13194,259000.0,3.0,2.5,2740,7980,0.0,4,7,2740,47.473,-122.3,0,0,0,1,0,0,0
12742,13195,551000.0,2.0,2.0,2260,9604,0.0,3,9,2260,47.7718,-122.208,0,0,0,0,0,0,0
12743,13196,488000.0,2.0,1.5,1000,5125,0.0,3,7,1000,47.6926,-122.347,0,1,0,0,0,0,0
12745,13198,395000.0,3.0,2.5,2300,8938,0.0,3,9,2300,47.4181,-122.211,0,0,0,1,0,0,0
12746,13200,675000.0,4.0,3.0,2780,5000,0.0,5,7,1710,47.5721,-122.381,1,0,1,0,0,0,0
12747,13201,402000.0,3.0,1.0,1200,6825,0.0,3,7,1200,47.7491,-122.353,0,1,0,0,0,0,0
12750,13204,455000.0,5.0,2.0,1510,3000,0.0,3,6,1510,47.6029,-122.304,0,0,0,1,0,0,0
12751,13205,265000.0,3.0,2.5,1780,6527,0.0,3,8,1780,47.2578,-122.217,0,0,0,1,0,0,0
12752,13206,713500.0,5.0,3.0,2920,9163,0.0,4,8,1520,47.5668,-122.169,1,0,0,0,0,0,0
12753,13207,240000.0,3.0,1.0,1550,12670,0.0,4,7,1550,47.5024,-122.169,0,0,0,0,0,0,0
12756,13210,543000.0,2.0,1.0,940,3864,0.0,4,8,940,47.6631,-122.345,0,0,0,0,0,0,0
12759,13213,459950.0,4.0,2.5,2800,6567,0.0,3,9,2800,47.3555,-122.002,0,0,0,1,0,0,0
12761,13215,150000.0,4.0,2.0,1460,7254,0.0,3,6,1460,47.5056,-122.254,0,0,0,0,0,0,0
12762,13216,683500.0,3.0,1.5,1820,5756,0.0,3,7,1640,47.6479,-122.367,1,0,1,0,0,0,0
12763,13217,499950.0,3.0,2.5,1520,2208,0.0,3,8,1040,47.6419,-122.374,1,0,0,1,0,0,0
